scale_mu,g1,g2,g3,yt,lambda
14822.02400678111,0.4747346600609629,0.6306641135320507,0.9370488457623063,0.7625830138893538,0.06451804430284458
15581.96542812054,0.4748755422430295,0.6304191876335709,0.9351948824228014,0.7611614804976548,0.06404265362164403
16380.86987931359,0.4750165436314394,0.6301745250239437,0.9333520291652643,0.7597478723263892,0.0635705414972082
17220.735037619,0.4751576644479979,0.6299301254006194,0.9315201746065984,0.758342109314277,0.06310167572089209
18103.66100339875,0.4752989049143917,0.6296859884593188,0.9296992089289124,0.7569441125536005,0.06263602455563601
19031.85555146289,0.4754402652521985,0.62944211389408,0.9278890238512478,0.755553804268735,0.06217355672679487
20007.63965165653,0.4755817456828961,0.6291985013973048,0.9260895126019295,0.7541711077951676,0.06171424141318581
21033.45327249339,0.4757233464278712,0.6289551506598038,0.9243005698915239,0.752795947558992,0.06125804823834792
22111.86148234801,0.4758650677084285,0.62871206137084,0.9225220918863885,0.7514282490568648,0.06080494726200834
23245.56086346278,0.4760069097457988,0.6284692332181727,0.9207539761827975,0.7500679388364128,0.06035490897174878
24437.38625480813,0.476148872761148,0.6282266658880991,0.9189961217816295,0.7487149444770789,0.05990790427486721
25690.31784065654,0.4762909569755853,0.6279843590654958,0.9172484290636013,0.7473691945713939,0.05946390449042903
27007.48860259555,0.4764331626101712,0.6277423124338594,0.9155107997650357,0.746030618706665,0.05902288134150286
28392.19215361362,0.4765754898859255,0.6275005256753456,0.9137831369541484,0.7446991474470674,0.05858480694757568
29847.89097384816,0.4767179390238356,0.6272589984708087,0.9120653450078414,0.7433747123161319,0.05814965381714256
31378.22506858941,0.476860510244864,0.6270177304998384,0.9103573295889903,0.742057245779615,0.05771739484046622
32987.02107018966,0.4770032037699559,0.6267767214407979,0.9086589976242125,0.740746681228743,0.05728800328250187
34678.30180663731,0.4771460198200468,0.6265359709708593,0.9069702572821053,0.7394429529638218,0.0568614527759829
36456.29636072228,0.47728895861607,0.6262954787660399,0.9052910179519407,0.7381459961781999,0.05643771731466311
38325.4506449458,0.4774320203789638,0.6260552445012363,0.903621190222807,0.7368557469425782,0.05601677124671128
40290.4385186174,0.4775752053296784,0.625815267850259,0.9019606858631855,0.7355721421896571,0.05559858926825411
42356.17347493773,0.4777185136891834,0.6255755484858653,0.9003094178009515,0.7342951196991114,0.05518314641706363
44527.82092729089,0.4778619456784743,0.625336086079792,0.89866730010379,0.7330246180828865,0.05477041806638515
46810.81112546839,0.4780055015185796,0.6250968803027874,0.8970342479600142,0.7317605767708054,0.05436037991890222
49210.85273412218,0.4781491814305673,0.6248579308246427,0.8954101776597788,0.7305029359964812,0.05395300800083495
51733.94710739971,0.4782929856355519,0.6246192373142222,0.8937950065766784,0.729251636783526,0.05354827865616826
54386.40329545538,0.4784369143547003,0.6243807994394938,0.89218865314972,0.7280066209320493,0.0531461685410066
57174.85382036202,0.4785809678092385,0.6241426168675579,0.8905910368656624,0.7267678310054381,0.05274665461805213
60106.27126087093,0.4787251462204583,0.6239046892646765,0.8890020782417135,0.7255352103174132,0.05234971415120281
63187.98568749053,0.4788694498097226,0.6236670162963009,0.8874216988085754,0.724308702919353,0.05195532470026771
66427.70299148074,0.4790138787984724,0.6234295976270999,0.8858498210938309,0.7230882535878799,0.05156346411579632
69833.52415359489,0.4791584334082324,0.6231924329209861,0.884286368605663,0.7218738078127019,0.05117411053401903
73413.96550075131,0.479303113860617,0.622955521841143,0.8827312658168976,0.7206653117847038,0.050787242371896
